,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59
11212366,0.01,0.01,0.01,0.00999999999999,0.00999999999999,44.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,67.01,0.01,0.01,0.01,0.01,28.01,0.01,0.01,0.01,0.01,55.01,0.01,78.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,759.01,0.01,85.01,0.01,0.00999999999999,0.00999999999999,0.01,74.01,202.01,0.00999999999999,0.01,0.01,265.01,4.01,114.01,0.01
8596064,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.00999999999999,454.01,1915.01,147.01,128.01,90.01,64.01,0.01,1170.01,0.01,0.01,974.01,0.00999999999999,0.01,0.00999999999999,41.01,183.01,0.01,0.00999999999999,0.01,0.00999999999999,1548.01,1.01,0.0100000000002,0.00999999999999,0.00999999999999,0.00999999999999,0.01,47.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,54.01,1.01,0.01,136.01,1368.01,0.01,187.01,0.01,463.01,0.01,2016.01,0.00999999999999,193.01,0.00999999999999,10176.01,0.00999999999999,0.00999999999999,0.01,109.01,0.00999999999999,0.00999999999999,0.01
100217596,0.01,0.00999999999999,0.01,0.01,0.01,0.01,690.01,1605.01,202.01,0.01,65.01,133.01,0.01,1034.01,0.01,0.01,3079.01,7.01,0.01,0.00999999999999,0.00999999999999,288.01,0.01,0.00999999999999,0.01,0.01,1214.01,0.01,0.0100000000002,0.01,0.01,0.01,0.01,105.01,0.01,0.01,0.00999999999999,0.01,73.01,0.00999999999999,17.01,0.01,1014.01,0.01,298.01,0.00999999999999,483.01,0.01,2002.01,0.00999999999999,185.01,0.00999999999999,8863.01,0.01,0.00999999999999,0.01,48.01,0.01,0.01,0.01
10824543,108.01,0.01,0.00999999999999,56.01,670.01,400.01,0.00999999999999,662.01,0.00999999999999,630.01,0.00999999999999,107.01,0.01,607.01,0.01,2.01,1175.01,0.01,0.01,63.01,0.01,287.01,0.00999999999999,204.01,0.01,0.01,0.00999999999999,96.01,3999.01,164.01,0.00999999999999,0.00999999999999,0.01,0.01,139.01,1207.01,69.01,12.01,658.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,1303.01,0.00999999999999,1233.01,0.01,155.01,0.01,0.00999999999999,0.00999999999999,652.01,91.01,0.00999999999999,0.01,0.01,0.01,626.01,0.01
1249744,482.01,0.00999999999999,76.01,213.01,2035.01,0.00999999999999,0.00999999999999,0.0100000000002,118.01,134.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,2122.01,93.01,0.00999999999999,0.01,0.01,4576.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,1420.01,517.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,62.01,50.01,0.01,23.01,0.01,0.00999999999999,1966.01,0.00999999999999,663.01,11415.01,0.00999999999999,0.01,0.01,23.01,615.01,0.01,1.01,0.00999999999999,0.00999999999999,213.01,1576.01,8.01
8395099,18922.01,72.01,0.0100000000002,0.01,2150.01,4176.01,0.01,6168.01,0.01,0.0100000000002,0.01,0.01,0.00999999999999,4404.01,0.0100000000002,0.01,0.00999999999999,87.01,2711.01,0.01,84.01,2412.01,0.00999999999999,0.01,0.00999999999999,0.0100000000002,0.01,8547.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,2.01,27511.01,208.01,997.01,475.01,0.0100000000002,0.01,0.01,0.01,663.01,0.01,0.01,0.00999999999999,0.01,11401.01,0.01,210.01,0.01,0.0100000000002,0.00999999999999,0.0100000000002,0.01,0.01,0.01,6842.01,0.01
8601628,0.00999999999999,0.01,19.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,398.01,0.00999999999999,189.01,144.01,0.01,0.00999999999999,912.01,0.01,0.01,877.01,0.01,0.00999999999999,0.01,0.01,2746.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,1702.01,58.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,872.01,0.01,0.01,26.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,2911.01,0.00999999999999,22464.01,0.01,2550.01,0.01,0.01,0.00999999999999,267.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,654.01,0.01
6105655,1963.01,0.01,142.01,0.00999999999999,5024.01,0.010000000002,0.01,32.01,0.01,0.0100000000002,0.01,0.00999999999999,0.0100000000002,5146.01,0.00999999999999,0.01,11337.01,0.01,0.01,0.01,0.01,5500.01,0.0100000000002,0.01,0.01,3309.01,230.01,1009.01,115822.01,15.01,0.00999999999999,0.0100000000002,0.0100000000002,0.0100000000002,749.01,0.00999999999999,0.01,358.01,0.01,0.01,0.01,66.01,108.01,421.01,4047.01,0.01,112293.01,0.01,2134.01,0.01,0.01,0.00999999999999,2139.01,0.0100000000002,986.01,0.01,0.01,0.0100000000002,16797.01,488.01
7670104,51.01,0.01,0.00999999999999,212.01,0.01,0.00999999999999,224.01,0.00999999999999,0.01,169.01,3086.01,0.00999999999999,322.01,0.01,0.00999999999999,0.01,958.01,0.00999999999999,154.01,0.00999999999999,0.01,0.0100000000002,34.01,96.01,82.01,5.01,391.01,0.00999999999999,476.01,0.01,0.01,0.01,0.01,142.01,246.01,0.01,0.00999999999999,0.00999999999999,59.01,3831.01,12102.01,0.01,0.00999999999999,504.01,0.00999999999999,110.01,707.01,0.01,0.00999999999999,0.01,336.01,0.01,115.01,0.01,0.01,129.01,0.01,154.01,0.01,0.00999999999999
2007179,99.01,0.00999999999999,0.00999999999999,1918.01,2866.01,0.0100000000002,0.01,379.01,48.01,0.00999999999999,0.01,2521.01,352.01,0.01,0.00999999999999,1377.01,0.00999999999999,0.00999999999999,567.01,1037.01,0.01,7026.01,30.01,0.00999999999999,0.01,0.00999999999999,293.01,139.01,1078.01,0.00999999999999,0.0100000000002,73.01,0.01,0.00999999999999,274.01,0.01,0.01,0.00999999999999,288.01,2717.01,0.01,0.00999999999999,315.01,0.00999999999999,0.0100000000002,0.00999999999999,3253.01,0.0100000000002,954.01,4.01,0.01,7670.01,10389.01,0.01,0.01,635.01,0.01,235.01,2797.01,0.00999999999999
11359562,2143.01,0.00999999999999,57.01,0.00999999999999,0.00999999999999,8058.01,132.01,330.01,509.01,0.0100000000002,0.01,0.01,0.00999999999999,7741.01,0.01,0.00999999999999,634.01,27.01,0.01,0.01,159.01,974.01,0.01,0.01,111.01,376.01,0.00999999999999,435.01,171.01,0.00999999999999,0.01,0.01,0.01,158.01,0.0100000000002,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,16.01,0.00999999999999,69.01,0.01,1.01,293.01,0.01,3474.01,0.01,138.01,0.01,0.00999999999999,0.0100000000002,70.01,10.01,0.01,185.01,3648.01,0.01
9729370,382.01,522.01,1116.01,273.01,1253.01,0.00999999999999,2018.01,0.01,561.01,0.01,0.01,0.00999999999999,3.01,5173.01,0.00999999999999,392.01,443.01,0.00999999999999,164.01,0.00999999999999,601.01,6209.01,440.01,0.01,233.01,0.00999999999999,0.01,1.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.01,165.01,157.01,0.00999999999999,250.01,2.01,1877.01,0.01,531.01,0.00999999999999,0.00999999999999,135.01,0.00999999999999,0.00999999999999,0.01,8817.01,0.01,0.01,0.00999999999999,34.01,0.01,0.00999999999999,28.01,0.01,5427.01,902.01,1.01
7968676,0.0100000000002,137.01,1700.01,0.01,0.00999999999999,0.00999999999999,1322.01,0.01,4975.01,69.01,0.01,0.01,1620.01,409.01,0.00999999999999,0.00999999999999,43.01,0.01,0.00999999999999,0.01,0.01,662.01,130.01,0.01,0.01,10368.01,0.00999999999999,392.01,64.01,0.00999999999999,0.00999999999999,0.01,0.01,123.01,1060.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,3862.01,0.01,0.00999999999999,0.01,0.01,7587.01,0.01,724.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.0100000000002,0.0100000000002,0.01
1497929,3.01,0.01,0.00999999999999,0.00999999999999,2451.01,209.01,0.00999999999999,0.00999999999999,198.01,182.01,0.01,726.01,0.01,1902.01,0.01,0.01,776.01,0.01,0.01,0.00999999999999,9.01,53.01,130.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,989.01,525.01,0.01,0.01,0.01,0.00999999999999,66.01,0.00999999999999,0.00999999999999,0.0100000000002,229.01,0.01,0.01,810.01,98.01,0.00999999999999,467.01,0.01,881.01,35.01,0.0100000000002,0.01,0.00999999999999,399.01,9123.01,4926.01,0.00999999999999,50.01,27.01,3380.01,2317.01,0.01
IA661,85.01,0.01,0.01,0.01,0.00999999999999,5.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.01,669.01,0.01,0.01,254.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,285.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.01,824.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,58.01,0.00999999999999,1.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,104.01,0.01,3087.01,0.01,0.01,0.01,0.01,153.01,645.01,48.01,6.01,0.00999999999999,1.01,0.00999999999999,1082.01,0.01
8599654,846.01,0.01,0.00999999999999,0.00999999999999,1431.01,793.01,459.01,1054.01,0.01,426.01,0.01,0.00999999999999,427.01,840.01,0.00999999999999,0.00999999999999,991.01,403.01,466.01,0.00999999999999,17.01,4137.01,0.00999999999999,0.00999999999999,63.01,132.01,260.01,0.01,44521.01,4120.01,0.00999999999999,1029.01,70.01,214.01,67.01,0.01,0.01,0.0100000000002,0.00999999999999,0.0100000000002,0.01,0.01,0.00999999999999,0.01,19039.01,0.01,723.01,0.01,360.01,0.00999999999999,0.00999999999999,0.0100000000002,321.01,5243.01,0.00999999999999,0.00999999999999,29.01,0.01,5676.01,0.00999999999999
330313,0.01,0.00999999999999,1072.01,85.01,20.01,180.01,1970.01,0.01,674.01,0.00999999999999,0.01,0.01,0.00999999999999,3475.01,0.01,19.01,0.00999999999999,65.01,96.01,0.01,93.01,1874.01,0.00999999999999,0.01,0.00999999999999,460.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,7.01,0.01,66.01,0.00999999999999,3.01,0.01,412.01,0.00999999999999,0.01,372.01,0.01,67.01,0.00999999999999,4862.01,0.01,0.01,7.01,182.01,0.00999999999999,68.01,0.00999999999999,0.01,3212.01,0.01,0.01
1693759,3943.01,0.00999999999999,868.01,0.00999999999999,0.01,0.01,3819.01,0.00999999999999,52.01,73.01,0.01,0.01,0.00999999999999,2296.01,0.01,0.0100000000002,411.01,0.00999999999999,0.00999999999999,0.01,0.01,3891.01,793.01,0.01,0.00999999999999,0.00999999999999,65.01,3097.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,8907.01,1.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.0100000000002,273.01,0.01,0.01,0.01,10984.01,0.01,245.01,0.01,0.01,0.00999999999999,8439.01,171.01,0.01,2892.01,6983.01,0.01
9731453,198.01,859.01,321.01,0.00999999999999,43.01,380.01,0.01,0.00999999999999,553.01,0.00999999999999,0.01,0.01,0.00999999999999,570.01,0.01,546.01,0.00999999999999,116.01,261.01,0.01,19.01,655.01,0.00999999999999,2.01,709.01,75.01,0.01,0.00999999999999,12.01,0.00999999999999,0.01,0.01,0.01,0.01,378.01,25.01,0.01,0.01,81.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,1230.01,0.01,48.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,1128.01,889.01,0.01
7691251,784.01,0.01,254.01,0.00999999999999,0.00999999999999,0.01,137.01,0.00999999999999,7858.01,0.00999999999999,0.01,0.01,0.00999999999999,2350.01,0.01,1.01,378.01,139.01,49.01,0.01,101.01,141.01,0.00999999999999,0.01,176.01,694.01,0.01,350.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.0100000000002,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,1460.01,0.01,269.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,1508.01,0.01
1504802,0.00999999999999,0.01,0.01,0.01,706.01,25.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,1148.01,0.01,0.00999999999999,102.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,116.01,123.01,0.00999999999999,0.0100000000002,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,534.01,0.00999999999999,0.01,0.01,0.01,1956.01,0.0100000000002,0.01,0.01,0.01,30.01,2900.01,27398.01,0.01,0.00999999999999,0.01,0.00999999999999,644.01,366.01
1260657,455.01,0.01,924.01,0.00999999999999,4904.01,324.01,148.01,0.00999999999999,0.00999999999999,504.01,0.01,0.01,0.01,554.01,0.01,0.00999999999999,243.01,48.01,5.01,0.01,0.01,10418.01,0.00999999999999,1332.01,0.01,0.00999999999999,0.00999999999999,0.01,125.01,42.01,9267.01,87.01,0.0100000000002,0.00999999999999,0.01,243.01,636.01,15177.01,0.01,41.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,1219.01,0.00999999999999,0.00999999999999,0.00999999999999,1782.01,785.01,0.00999999999999,0.00999999999999,0.00999999999999,52.01,43.01,183.01,1329.01,5.01,4294.01,17.01
1250717,11821.01,0.01,0.00999999999999,12.01,206.01,188.01,93.01,0.00999999999999,2040.01,0.00999999999999,0.01,0.01,67.01,4184.01,1360.01,0.0100000000002,1798.01,879.01,3906.01,0.01,920.01,4697.01,0.00999999999999,0.01,0.01,0.0100000000002,0.01,5749.01,6.01,0.01,0.0100000000002,0.01,0.0100000000002,0.01,0.01,0.01,0.01,0.0100000000002,60.01,0.01,0.01,217.01,1.01,0.00999999999999,309.01,0.01,0.0100000000002,39597.01,4637.01,0.01,0.01,0.01,82.01,0.01,0.0100000000002,0.01,0.01,965.01,10069.01,0.01
8630885,0.00999999999999,0.01,0.01,0.01,6248.01,0.00999999999999,4.01,0.01,0.00999999999999,0.0100000000002,0.01,0.01,0.01,1002.01,0.01,0.00999999999999,286.01,0.01,0.00999999999999,0.01,0.01,68.01,0.01,54.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.01,0.01,0.00999999999999,0.0100000000002,0.00999999999999,0.01,0.01,1075.01,0.00999999999999,0.01,53.01,0.00999999999999,0.00999999999999,0.01,20.01,0.00999999999999,0.01,0.01,0.01,86.01,0.01,0.01,0.01,147.01,405.01,25997.01
8726266,11823.01,0.00999999999999,0.01,2198.01,0.01,0.00999999999999,0.01,262.01,0.00999999999999,0.01,0.01,0.01,185.01,0.01,1868.01,5466.01,4095.01,0.00999999999999,2487.01,0.01,0.01,923.01,0.00999999999999,0.00999999999999,0.00999999999999,2163.01,0.00999999999999,36885.01,0.00999999999999,0.00999999999999,0.01,0.01,98.01,0.00999999999999,0.0100000000002,0.0100000000002,287.01,640.01,0.00999999999999,0.01,0.01,0.01,0.0100000000002,6068.01,0.01,0.01,135.01,0.01,507.01,0.01,0.01,0.01,0.01,0.0100000000002,1066.01,0.0100000000002,0.01,0.01,1647.01,0.01
8598823,0.01,0.01,9.01,0.01,524.01,0.01,0.01,0.01,100.01,176.01,0.01,0.00999999999999,0.01,460.01,0.01,0.01,111.01,0.01,0.00999999999999,0.00999999999999,0.01,308.01,0.00999999999999,1070.01,0.01,0.00999999999999,110.01,0.00999999999999,77.01,152.01,11524.01,3212.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,51.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,269.01,292.01,0.00999999999999,0.01,145.01,140.01,0.01,0.01,0.01,102.01,30.01,59.01,98.01,135.01,705.01,6.01
8643845,0.00999999999999,1235.01,265.01,1202.01,1300.01,121.01,374.01,0.00999999999999,287.01,0.01,0.00999999999999,0.00999999999999,107.01,0.01,0.00999999999999,0.00999999999999,565.01,6093.01,0.01,0.00999999999999,44.01,7997.01,0.0100000000002,0.01,8433.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,111.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,1418.01,0.01,22.01,0.01,0.00999999999999,390.01,0.00999999999999,0.00999999999999,0.00999999999999,2870.01,0.01,73.01,14.01,1.01,0.01,0.00999999999999,0.01,0.01,661.01,729.01,0.01
8652063,92.01,0.01,0.00999999999999,0.00999999999999,851.01,2519.01,0.00999999999999,860.01,0.01,1.01,0.01,174.01,0.01,0.01,0.01,0.00999999999999,322.01,0.00999999999999,0.00999999999999,0.01,0.01,1010.01,0.00999999999999,0.01,0.01,4.01,0.01,66.01,212.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,878.01,0.01,75.01,0.01,0.00999999999999,0.00999999999999,8.01,214.01,0.01,777.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,752.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,533.01,0.01
8223542,4003.01,0.00999999999999,400.01,90.01,71.01,1411.01,0.00999999999999,91.01,179.01,0.00999999999999,0.01,0.01,0.00999999999999,603.01,723.01,150.01,36.01,0.00999999999999,1702.01,0.01,0.01,1993.01,3.01,0.01,0.00999999999999,706.01,0.01,6566.01,0.00999999999999,0.00999999999999,0.01,0.01,226.01,0.01,1987.01,198.01,113.01,1549.01,28.01,0.01,0.01,0.00999999999999,0.00999999999999,179.01,0.01,0.01,0.01,0.00999999999999,1464.01,0.01,37.01,22.01,0.00999999999999,0.00999999999999,6341.01,161.01,0.01,1213.01,3827.01,0.01
8643638,4552.01,517.01,1583.01,1440.01,164.01,13568.01,0.01,0.00999999999999,1721.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,3944.01,0.00999999999999,2027.01,207.01,0.00999999999999,1438.01,0.01,0.01,2915.01,0.00999999999999,0.01,17.01,0.01,0.00999999999999,146.01,693.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,1090.01,0.00999999999999,205.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,2186.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,331.01,4.01,0.01,1620.01,6414.01,0.01
1022317,0.01,0.00999999999999,821.01,1047.01,0.01,0.01,366.01,0.01,0.01,101.01,0.01,0.01,0.00999999999999,985.01,0.01,206.01,170.01,0.01,220.01,0.01,0.01,4949.01,964.01,0.01,0.01,1011.01,138.01,894.01,220.01,23.01,0.01,7.01,0.00999999999999,0.01,6241.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,169.01,893.01,0.01,0.01,0.01,8405.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,1033.01,38.01,0.01,1315.01,1470.01,0.01
9017670,8364.01,367.01,1271.01,479.01,2648.01,1033.01,150.01,670.01,2300.01,107.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,14227.01,446.01,0.01,5829.01,0.01,0.01,9773.01,10.01,0.01,850.01,0.01,0.00999999999999,1914.01,261.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.0100000000002,158.01,3030.01,0.01,621.01,0.0100000000002,0.0100000000002,1346.01,0.00999999999999,1287.01,0.01,0.01,0.01,2828.01,23.01,0.00999999999999,0.01,13.01,4667.01,0.01,645.01,6884.01,0.00999999999999
1998595,992.01,0.00999999999999,33.01,0.01,303.01,161.01,536.01,33998.01,176.01,0.01,150.01,66.01,0.00999999999999,10050.01,0.00999999999999,0.01,3438.01,0.00999999999999,299.01,0.01,0.00999999999999,0.01,0.00999999999999,138.01,0.00999999999999,0.00999999999999,6493.01,0.00999999999999,64.01,2779.01,0.00999999999999,643.01,0.01,3.01,0.00999999999999,0.01,652.01,502.01,0.01,281.01,0.00999999999999,0.00999999999999,0.0100000000002,0.00999999999999,5057.01,0.01,0.0100000000002,0.01,8170.01,0.01,118.01,0.00999999999999,2296.01,3327.01,0.00999999999999,0.00999999999999,3525.01,148.01,1189.01,0.01
9710008,115113.01,143.01,0.010000000002,0.01,572.01,26.01,2806.01,1283.01,813.01,0.01,38.01,0.00999999999999,0.01,8904.01,0.00999999999999,25654.01,9746.01,366.01,11803.01,0.00999999999999,97.01,2878.01,0.0100000000002,0.00999999999999,55.01,1956.01,0.00999999999999,135216.01,0.0100000000002,0.0100000000002,0.00999999999999,0.01,2183.01,0.01,1816.01,0.010000000002,209.01,0.00999999999999,0.0100000000002,391.01,556.01,0.01,0.01,11989.01,0.01,0.0100000000002,0.0100000000002,889.01,0.01,0.01,840.01,0.01,0.0100000000002,0.0100000000002,35886.01,5191.01,0.01,610.01,43934.01,0.01
8613676,39188.01,0.01,0.0100000000002,0.01,62.01,53.01,0.00999999999999,76.01,157.01,0.00999999999999,0.01,0.00999999999999,4674.01,0.0100000000002,2394.01,3071.01,1165.01,0.00999999999999,13780.01,0.00999999999999,0.00999999999999,2744.01,0.0100000000002,0.01,0.0100000000002,1016.01,0.00999999999999,37112.01,181.01,0.01,0.00999999999999,0.01,366.01,0.00999999999999,13.01,11.01,97.01,375.01,0.01,0.01,0.01,0.00999999999999,0.01,17605.01,139.01,0.00999999999999,0.01,69.01,6040.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,7850.01,0.01,0.01,0.0100000000002,11354.01,0.01
6251427,0.00999999999999,0.01,0.00999999999999,0.00999999999999,3103.01,2255.01,1.01,3.01,0.00999999999999,0.01,0.01,93.01,0.01,969.01,0.00999999999999,0.01,1155.01,0.01,0.01,1295.01,0.01,0.0100000000002,11.01,0.01,0.00999999999999,0.01,4.01,478.01,4130.01,0.0100000000002,0.01,0.01,283.01,0.01,0.00999999999999,0.00999999999999,1215.01,0.0100000000002,235.01,0.01,0.01,0.00999999999999,216.01,0.00999999999999,0.00999999999999,5.01,1633.01,3220.01,0.0100000000002,0.01,0.01,0.00999999999999,7689.01,713.01,70.01,99.01,0.01,52.01,3334.01,0.01
8631191,0.01,0.01,0.00999999999999,0.00999999999999,3709.01,81.01,5.01,0.01,27.01,19.01,0.01,0.01,0.01,1816.01,0.01,0.01,245.01,0.01,2.01,0.01,0.00999999999999,1820.01,0.00999999999999,2178.01,0.01,0.00999999999999,87.01,0.00999999999999,0.00999999999999,79.01,0.01,767.01,0.00999999999999,0.01,18.01,1.01,0.00999999999999,0.00999999999999,0.01,3477.01,0.01,77.01,0.00999999999999,0.00999999999999,498.01,0.00999999999999,0.00999999999999,0.00999999999999,503.01,0.00999999999999,0.01,42.01,153.01,0.00999999999999,0.00999999999999,0.01,94.01,867.01,514.01,7549.01
8642519,406.01,0.01,0.01,1.01,16.01,0.01,63.01,6938.01,0.00999999999999,1023.01,1630.01,0.01,0.01,0.01,0.01,0.00999999999999,1499.01,0.00999999999999,45.01,0.00999999999999,0.01,5683.01,0.00999999999999,0.01,0.01,0.00999999999999,315.01,801.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,764.01,0.00999999999999,0.00999999999999,11522.01,0.00999999999999,0.00999999999999,0.00999999999999,446.01,0.00999999999999,0.01,0.01,4483.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,574.01,0.01
9713111,3795.01,0.01,4.01,0.01,0.01,0.0100000000002,454.01,0.00999999999999,57.01,0.00999999999999,0.00999999999999,0.00999999999999,0.0100000000002,153.01,0.01,0.0100000000002,3225.01,0.0100000000002,124.01,0.01,287.01,1028.01,0.00999999999999,0.01,31625.01,2555.01,0.01,4910.01,0.01,0.01,0.01,0.01,0.01,0.010000000002,0.00999999999999,0.00999999999999,0.01,0.01,0.0100000000002,0.0100000000002,71.01,0.01,0.01,0.0100000000002,0.01,0.0100000000002,0.01,0.01,9954.01,0.01,24424.01,0.01,0.01,0.01,0.0100000000002,0.01,0.01,0.00999999999999,0.0100000000002,0.01
8690661,6616.01,0.00999999999999,119.01,0.01,0.00999999999999,25.01,12161.01,0.00999999999999,1472.01,194.01,0.01,0.01,1121.01,1481.01,0.0100000000002,0.0100000000002,2164.01,0.01,0.01,0.01,0.01,10973.01,119.01,0.01,83.01,24264.01,0.00999999999999,8749.01,1655.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,60035.01,0.01,0.01,0.01,99.01,0.01,0.01,0.01,0.0100000000002,13422.01,3382.01,0.01,1068.01,0.01,26442.01,0.01,3568.01,0.01,182.01,0.01,2717.01,1014.01,0.01,455.01,0.0100000000002,0.01
8560210,1143.01,0.00999999999999,4634.01,501.01,2439.01,255.01,0.00999999999999,0.00999999999999,0.01,0.0100000000002,0.01,0.00999999999999,0.01,0.00999999999999,0.0100000000002,180.01,1850.01,623.01,1180.01,0.01,0.00999999999999,27129.01,1.01,0.01,0.00999999999999,0.00999999999999,0.01,532.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,7.01,0.01,0.01,15920.01,1.01,4742.01,0.00999999999999,109.01,0.01,47.01,0.0100000000002,0.01,1557.01,0.01,0.01,0.01,1763.01,1.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,6.01,3347.01,0.00999999999999
11679509,345.01,0.00999999999999,1200.01,0.00999999999999,0.00999999999999,0.01,832.01,0.01,192.01,28.01,0.01,0.01,0.00999999999999,708.01,0.00999999999999,0.00999999999999,656.01,0.01,3.01,0.01,0.00999999999999,2419.01,0.00999999999999,0.01,0.01,0.00999999999999,59.01,305.01,190.01,0.00999999999999,0.01,0.01,0.01,0.01,1245.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,1014.01,0.01,0.01,0.00999999999999,15.01,0.01,0.01,275.01,0.01,5847.01,0.01,89.01,0.01,0.01,0.00999999999999,271.01,0.01,0.01,7718.01,1052.01,0.00999999999999
587795,521.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2525.01,0.01,0.01,1.01,287.01,0.00999999999999,1518.01,0.01,0.01,0.01,0.0100000000002,0.01,0.01,3655.01,0.01,1812.01,0.01,0.01,0.00999999999999,0.01,0.01,39494.01,558.01,0.0100000000002,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.0100000000002,345.01,0.00999999999999,0.0100000000002,0.00999999999999,0.01,0.0100000000002,0.01,1025.01,0.01,0.01,0.00999999999999,242.01,108.01,0.01,0.00999999999999,1210.01,0.01
